mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,mean_loss,std_folds,param_set_index
0.026680135726928712,0.00510495970243242,0.002062416076660156,0.00011119936587686712,0.2,9,200,"{'learning_rate': 0.2, 'max_depth': 9, 'n_estimators': 200}",-0.00298041549110322,-0.0037085575093998235,-0.0057365129251357085,-0.007604431719930661,-0.0035511592227262844,-0.004716215373659139,0.0017186350511339149,25,-0.002994756613380692,-0.003129049133051162,-0.003071424893586775,-0.0031071239103712066,-0.0031447903770458864,-0.003089428985487144,5.335682805487415e-05,0.004716215373659139,0.0017186350511339149,46
0.03881139755249023,0.004121483297708717,0.002794790267944336,0.001270644657586531,0.2,9,400,"{'learning_rate': 0.2, 'max_depth': 9, 'n_estimators': 400}",-0.00298041549110322,-0.0037085581788902046,-0.005736476477015647,-0.007604335323953102,-0.0035511592227262844,-0.004716188938737691,0.0017185982457858752,21,-0.002994756613380692,-0.0031290501607092345,-0.003071424893586775,-0.0031071239103712066,-0.0031447903770458864,-0.003089429191018759,5.335698067387403e-05,0.004716188938737691,0.0017185982457858752,47
0.01230325698852539,0.0029239632674306717,0.002421855926513672,0.0009351835453525028,0.3,3,50,"{'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 50}",-0.0031756747035522554,-0.0030863699525688496,-0.005797980936777783,-0.007669579889074768,-0.003431291440241637,-0.004632179384443059,0.001818678620571508,13,-0.0030906588174596005,-0.0030232124395016603,-0.0029648881501720607,-0.0029714208690532385,-0.003021163627892234,-0.003014268780815759,4.524899086283234e-05,0.004632179384443059,0.001818678620571508,48
0.01675701141357422,0.003841472008770712,0.001982879638671875,8.97738115105681e-05,0.3,3,100,"{'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 100}",-0.0031757199997202432,-0.0030864508610267847,-0.005797853717297649,-0.007669443564607528,-0.003431257958284918,-0.0046321452201874246,0.0018186001882660012,9,-0.0030906539677610454,-0.0030232219542851153,-0.0029649024472634894,-0.0029714360917286057,-0.003021154912644431,-0.003014273874736537,4.524146090587952e-05,0.0046321452201874246,0.0018186001882660012,49
0.021999025344848634,0.003990027521196902,0.0019640445709228514,0.00010189993335744051,0.3,3,200,"{'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 200}",-0.0031757199997202432,-0.0030864508610267847,-0.005797834026922438,-0.007669399680347695,-0.003431257958284918,-0.004632132505260416,0.0018185830055103896,5,-0.0030906539677610454,-0.0030232219542851153,-0.0029649024472634894,-0.0029714360917286057,-0.003021154912644431,-0.003014273874736537,4.524146090587952e-05,0.004632132505260416,0.0018185830055103896,50
0.032569503784179686,0.0030776382595032034,0.0026177406311035157,0.0011444681629239617,0.3,3,400,"{'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 400}",-0.0031757199997202432,-0.0030864508610267847,-0.005797795151235576,-0.007669311002045423,-0.003431257958284918,-0.004632106994462588,0.001818548400867529,1,-0.0030906539677610454,-0.0030232219542851153,-0.0029649024472634894,-0.0029714360917286057,-0.003021154912644431,-0.003014273874736537,4.524146090587952e-05,0.004632106994462588,0.001818548400867529,51
0.016269350051879884,0.004866936274628264,0.002028656005859375,0.00010027108817653464,0.3,5,50,"{'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 50}",-0.0031756747035522554,-0.0030863699525688496,-0.005797980936777783,-0.007669579889074768,-0.003431291440241637,-0.004632179384443059,0.001818678620571508,13,-0.0030906588174596005,-0.0030232124395016603,-0.0029648881501720607,-0.0029714208690532385,-0.003021163627892234,-0.003014268780815759,4.524899086283234e-05,0.004632179384443059,0.001818678620571508,52
0.017171573638916016,0.0029541409741151423,0.00204925537109375,7.915631833131591e-05,0.3,5,100,"{'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 100}",-0.0031757199997202432,-0.0030864508610267847,-0.005797853717297649,-0.007669443564607528,-0.003431257958284918,-0.0046321452201874246,0.0018186001882660012,9,-0.0030906539677610454,-0.0030232219542851153,-0.0029649024472634894,-0.0029714360917286057,-0.003021154912644431,-0.003014273874736537,4.524146090587952e-05,0.0046321452201874246,0.0018186001882660012,53
0.023383045196533205,0.003300602407882512,0.002090740203857422,8.663179799881245e-05,0.3,5,200,"{'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 200}",-0.0031757199997202432,-0.0030864508610267847,-0.005797834026922438,-0.007669399680347695,-0.003431257958284918,-0.004632132505260416,0.0018185830055103896,5,-0.0030906539677610454,-0.0030232219542851153,-0.0029649024472634894,-0.0029714360917286057,-0.003021154912644431,-0.003014273874736537,4.524146090587952e-05,0.004632132505260416,0.0018185830055103896,54
0.03907685279846192,0.004230930012555382,0.002110004425048828,5.818683454345533e-05,0.3,5,400,"{'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 400}",-0.0031757199997202432,-0.0030864508610267847,-0.005797795151235576,-0.007669311002045423,-0.003431257958284918,-0.004632106994462588,0.001818548400867529,1,-0.0030906539677610454,-0.0030232219542851153,-0.0029649024472634894,-0.0029714360917286057,-0.003021154912644431,-0.003014273874736537,4.524146090587952e-05,0.004632106994462588,0.001818548400867529,55
0.014605951309204102,0.004927332482417111,0.0020230293273925783,0.00015739147196944654,0.3,7,50,"{'learning_rate': 0.3, 'max_depth': 7, 'n_estimators': 50}",-0.0031756747035522554,-0.0030863699525688496,-0.005797980936777783,-0.007669579889074768,-0.003431291440241637,-0.004632179384443059,0.001818678620571508,13,-0.0030906588174596005,-0.0030232124395016603,-0.0029648881501720607,-0.0029714208690532385,-0.003021163627892234,-0.003014268780815759,4.524899086283234e-05,0.004632179384443059,0.001818678620571508,56
0.016109514236450195,0.003936720241818351,0.0020038127899169923,0.00010505639216760078,0.3,7,100,"{'learning_rate': 0.3, 'max_depth': 7, 'n_estimators': 100}",-0.0031757199997202432,-0.0030864508610267847,-0.005797853717297649,-0.007669443564607528,-0.003431257958284918,-0.0046321452201874246,0.0018186001882660012,9,-0.0030906539677610454,-0.0030232219542851153,-0.0029649024472634894,-0.0029714360917286057,-0.003021154912644431,-0.003014273874736537,4.524146090587952e-05,0.0046321452201874246,0.0018186001882660012,57
0.023632192611694337,0.00473734188402665,0.0026260852813720704,0.0010351312847187324,0.3,7,200,"{'learning_rate': 0.3, 'max_depth': 7, 'n_estimators': 200}",-0.0031757199997202432,-0.0030864508610267847,-0.005797834026922438,-0.007669399680347695,-0.003431257958284918,-0.004632132505260416,0.0018185830055103896,5,-0.0030906539677610454,-0.0030232219542851153,-0.0029649024472634894,-0.0029714360917286057,-0.003021154912644431,-0.003014273874736537,4.524146090587952e-05,0.004632132505260416,0.0018185830055103896,58
0.0319976806640625,0.002875344421093471,0.001940011978149414,0.00024602015655948093,0.3,7,400,"{'learning_rate': 0.3, 'max_depth': 7, 'n_estimators': 400}",-0.0031757199997202432,-0.0030864508610267847,-0.005797795151235576,-0.007669311002045423,-0.003431257958284918,-0.004632106994462588,0.001818548400867529,1,-0.0030906539677610454,-0.0030232219542851153,-0.0029649024472634894,-0.0029714360917286057,-0.003021154912644431,-0.003014273874736537,4.524146090587952e-05,0.004632106994462588,0.001818548400867529,59
0.013348817825317383,0.0042404689253567,0.0019774436950683594,0.0001754863103700578,0.3,9,50,"{'learning_rate': 0.3, 'max_depth': 9, 'n_estimators': 50}",-0.0031756747035522554,-0.0030863699525688496,-0.005797980936777783,-0.007669579889074768,-0.003431291440241637,-0.004632179384443059,0.001818678620571508,13,-0.0030906588174596005,-0.0030232124395016603,-0.0029648881501720607,-0.0029714208690532385,-0.003021163627892234,-0.003014268780815759,4.524899086283234e-05,0.004632179384443059,0.001818678620571508,60
0.01962871551513672,0.002755450867370431,0.0027867794036865235,0.0008878449821409457,0.3,9,100,"{'learning_rate': 0.3, 'max_depth': 9, 'n_estimators': 100}",-0.0031757199997202432,-0.0030864508610267847,-0.005797853717297649,-0.007669443564607528,-0.003431257958284918,-0.0046321452201874246,0.0018186001882660012,9,-0.0030906539677610454,-0.0030232219542851153,-0.0029649024472634894,-0.0029714360917286057,-0.003021154912644431,-0.003014273874736537,4.524146090587952e-05,0.0046321452201874246,0.0018186001882660012,61
0.02639622688293457,0.0018962396490088745,0.0021263599395751954,4.3559433267970256e-05,0.3,9,200,"{'learning_rate': 0.3, 'max_depth': 9, 'n_estimators': 200}",-0.0031757199997202432,-0.0030864508610267847,-0.005797834026922438,-0.007669399680347695,-0.003431257958284918,-0.004632132505260416,0.0018185830055103896,5,-0.0030906539677610454,-0.0030232219542851153,-0.0029649024472634894,-0.0029714360917286057,-0.003021154912644431,-0.003014273874736537,4.524146090587952e-05,0.004632132505260416,0.0018185830055103896,62
0.03754305839538574,0.0010791050663742567,0.0021092891693115234,8.470257503504956e-05,0.3,9,400,"{'learning_rate': 0.3, 'max_depth': 9, 'n_estimators': 400}",-0.0031757199997202432,-0.0030864508610267847,-0.005797795151235576,-0.007669311002045423,-0.003431257958284918,-0.004632106994462588,0.001818548400867529,1,-0.0030906539677610454,-0.0030232219542851153,-0.0029649024472634894,-0.0029714360917286057,-0.003021154912644431,-0.003014273874736537,4.524146090587952e-05,0.004632106994462588,0.001818548400867529,63
